manufacturer,type,fuel,transmission,drive,paint_color,odometer_mean,odometer_std,odometer_median,odometer_count,year_mean,year_std,year_median,year_count,price_mean,price_std,price_median,price_count,odometer_cv,year_cv,price_cv
acura,van,gas,automatic,4wd,blue,149853.5,54715.21562143386,149853.5,2,2008.5,6.363961030678928,2008.5,2,4400.0,4525.483399593904,4400.0,2,0.36512470927561824,0.0031685143294393468,1.02851895445316
acura,van,gas,automatic,fwd,blue,65000.0,,65000.0,1,2015.0,,2015.0,1,13900.0,,13900.0,1,0.0,0.0,0.0
acura,wagon,gas,automatic,4wd,black,148173.0,0.0,148173.0,2,2009.0,0.0,2009.0,2,11995.0,0.0,11995.0,2,0.0,0.0,0.0
acura,wagon,gas,automatic,4wd,custom,130684.25,18480.5,121444.0,4,2007.25,0.499999999999981,2007.0,4,8670.0,549.9999999999999,8395.0,4,0.14141336848166478,0.00024909702329056223,0.06343713956170702
acura,wagon,gas,automatic,4wd,grey,92968.0,,92968.0,1,2015.0,,2015.0,1,21900.0,,21900.0,1,0.0,0.0,0.0
acura,wagon,gas,automatic,4wd,white,97115.0,23746.000000000004,108988.0,4,2014.5,1.0000000000000189,2014.0,4,19085.0,5210.0,16480.0,4,0.2445142356999434,0.000496401092082412,0.2729892585800367
acura,wagon,gas,automatic,fwd,black,103243.0,33131.54447048915,88650.0,3,2012.0,0.0,2012.0,3,12896.666666666666,4027.593367425929,11200.0,3,0.32090838575486136,0.0,0.31229723707102064
acura,wagon,gas,automatic,fwd,custom,145531.0,0.0,145531.0,3,2010.0,0.0,2010.0,3,8400.0,0.0,8400.0,3,0.0,0.0,0.0
acura,wagon,gas,automatic,fwd,grey,105675.0,119253.55864711123,105675.0,2,2011.5,0.7071067811865476,2011.5,2,15245.0,11667.261889578034,15245.0,2,1.1284935760313342,0.00035153208112679473,0.765317277112367
acura,wagon,gas,automatic,fwd,red,113798.33333333333,22025.33541931503,101082.0,3,2012.6666666666667,0.5773502691896093,2013.0,3,15165.0,2745.3005299966703,16750.0,3,0.1935470825815993,0.00028685836495012055,0.1810287194194969
acura,wagon,gas,automatic,fwd,silver,103890.0,6508.210814040984,103890.0,2,2011.0,0.0,2011.0,2,12194.0,415.77878733768995,12194.0,2,0.06264520949120207,0.0,0.03409699748545924
acura,wagon,gas,automatic,fwd,white,106285.90476190476,21333.95425115738,101213.0,21,2012.0,0.0,2012.0,21,15204.761904761905,1765.3827320091784,15590.0,21,0.20072232812947693,0.0,0.11610722634573363
acura,wagon,gas,other,fwd,blue,11878.0,0.0,11878.0,8,2012.0,0.0,2012.0,8,22990.0,0.0,22990.0,8,0.0,0.0,0.0
acura,wagon,other,other,fwd,white,85116.0,0.0,85116.0,7,2011.0,0.0,2011.0,7,15590.0,0.0,15590.0,7,0.0,0.0,0.0
alfa-romeo,SUV,gas,automatic,4wd,black,30223.0,,30223.0,1,2018.0,,2018.0,1,30999.0,,30999.0,1,0.0,0.0,0.0
alfa-romeo,SUV,gas,automatic,4wd,blue,35045.46666666667,770.7653041120802,35248.0,30,2018.0,0.0,2018.0,30,28333.633333333335,653.2972330514217,28163.0,30,0.02199329549362771,0.0,0.02305730526564148
alfa-romeo,SUV,gas,automatic,4wd,grey,23648.14285714286,10910.699984091632,29025.0,7,2018.0,0.0,2018.0,7,29312.714285714286,2042.7311549561703,28549.0,7,0.4613766099943905,0.0,0.0696875470161324
alfa-romeo,SUV,gas,automatic,4wd,red,24737.0,5498.462330506593,24737.0,2,2018.0,0.0,2018.0,2,0.0,0.0,0.0,2,0.22227684563635822,0.0,0.0
alfa-romeo,SUV,gas,automatic,4wd,silver,22447.0,0.0,22447.0,3,2018.0,0.0,2018.0,3,29900.0,0.0,29900.0,3,0.0,0.0,0.0
alfa-romeo,convertible,gas,automatic,rwd,black,37300.0,,37300.0,1,1991.0,,1991.0,1,5000.0,,5000.0,1,0.0,0.0,0.0
alfa-romeo,convertible,gas,manual,fwd,red,61945.0,7148.849557795996,61945.0,2,1990.5,6.363961030678928,1990.5,2,13000.0,2121.3203435596424,13000.0,2,0.11540640177247552,0.003197167058869092,0.16317848796612633
alfa-romeo,convertible,gas,manual,fwd,silver,56310.0,,56310.0,1,1978.0,,1978.0,1,6500.0,,6500.0,1,0.0,0.0,0.0
alfa-romeo,convertible,gas,manual,rwd,black,65000.0,17578.395831246944,58000.0,3,1984.0,4.0,1984.0,3,9300.0,721.1102550927978,9500.0,3,0.27043685894226066,0.0020161290322580645,0.07753873710675245
alfa-romeo,convertible,gas,manual,rwd,custom,58385.0,,58385.0,1,1984.0,,1984.0,1,10500.0,,10500.0,1,0.0,0.0,0.0
alfa-romeo,convertible,gas,manual,rwd,orange,160000.0,,160000.0,1,1984.0,,1984.0,1,5900.0,,5900.0,1,0.0,0.0,0.0
alfa-romeo,convertible,gas,manual,rwd,red,71513.85714285714,31144.17111022313,80000.0,7,1984.857142857143,4.913538149119878,1986.0,7,7392.857142857143,5239.467893739193,4700.0,7,0.4354984104410572,0.0024755122386525942,0.7087202948053014
alfa-romeo,convertible,gas,manual,rwd,white,65313.5,32970.267886385154,65313.5,2,1983.5,10.606601717798213,1983.5,2,9750.0,1060.6601717798212,9750.0,2,0.504800200362638,0.0053474170495579594,0.10878565864408422
alfa-romeo,coupe,gas,manual,rwd,black,23184.0,,23184.0,1,1987.0,,1987.0,1,21900.0,,21900.0,1,0.0,0.0,0.0
alfa-romeo,coupe,gas,manual,rwd,red,53250.0,15909.90257669732,53250.0,2,1983.0,9.899494936611665,1983.0,2,33225.0,42037.49814154025,33225.0,2,0.29877751317741447,0.0049921810068641785,1.265236964380444
alfa-romeo,hatchback,gas,other,rwd,red,8674.0,0.0,8674.0,14,2020.0,0.0,2020.0,14,38590.0,0.0,38590.0,14,0.0,0.0,0.0
alfa-romeo,sedan,gas,automatic,4wd,custom,17726.0,,17726.0,1,2018.0,,2018.0,1,27983.0,,27983.0,1,0.0,0.0,0.0
alfa-romeo,sedan,gas,automatic,4wd,grey,23573.0,,23573.0,1,2017.0,,2017.0,1,29999.0,,29999.0,1,0.0,0.0,0.0
alfa-romeo,sedan,gas,automatic,4wd,red,21382.666666666668,1367.742787710223,20593.0,3,2017.0,0.0,2017.0,3,31637.0,3659.8233563930376,33750.0,3,0.06396502405578769,0.0,0.11568174467847891
alfa-romeo,sedan,gas,automatic,4wd,white,20292.0,3219.629259934841,18702.0,8,2017.25,0.4629100498862593,2017.0,8,29242.625,1170.9214854122379,28999.0,8,0.15866495465872466,0.00022947579620089691,0.040041599733684576
alfa-romeo,sedan,gas,automatic,fwd,red,27045.0,0.0,27045.0,4,2018.0,0.0,2018.0,4,0.0,0.0,0.0,4,0.0,0.0,0.0
alfa-romeo,sedan,gas,automatic,fwd,white,85740.0,,85740.0,1,1991.0,,1991.0,1,5800.0,,5800.0,1,0.0,0.0,0.0
alfa-romeo,sedan,gas,automatic,rwd,black,41987.0,12709.537285047005,41987.0,2,2017.0,0.0,2017.0,2,12461.0,16208.301638358042,12461.0,2,0.3027017239871152,0.0,1.3007223849095613
alfa-romeo,sedan,gas,automatic,rwd,blue,11563.666666666666,12417.214593726996,5895.0,6,2018.0,1.2649110640673606,2017.5,6,24521.166666666668,21827.292350785672,26114.5,6,1.0738129134698047,0.0006268142041959171,0.8901408586100038
alfa-romeo,sedan,gas,automatic,rwd,grey,31637.5,1416.3348827166546,31637.5,2,2017.0,0.0,2017.0,2,24240.0,2467.802666341051,24240.0,2,0.04476759803134428,0.0,0.10180704069063742
alfa-romeo,sedan,gas,automatic,rwd,red,33881.0,11109.347135533115,37500.0,10,2017.2,0.4216370213558099,2017.0,10,29799.0,8171.782329727368,26995.0,10,0.3278931299410618,0.0002090209306741076,0.2742300858997741
alfa-romeo,sedan,gas,automatic,rwd,silver,17322.0,,17322.0,1,2017.0,,2017.0,1,29900.0,,29900.0,1,0.0,0.0,0.0
alfa-romeo,sedan,gas,automatic,rwd,white,28265.0,,28265.0,1,2017.0,,2017.0,1,25997.0,,25997.0,1,0.0,0.0,0.0
alfa-romeo,sedan,gas,other,rwd,black,38842.8,7061.504637317542,41228.0,15,2017.2,0.4140393356054278,2017.0,15,27896.666666666668,399.04648255321734,27990.0,15,0.18179700323657258,0.00020525447928089818,0.01430445032452685
alfa-romeo,sedan,gas,other,rwd,blue,20845.0,,20845.0,1,2019.0,,2019.0,1,30590.0,,30590.0,1,0.0,0.0,0.0
alfa-romeo,sedan,gas,other,rwd,red,39682.0,,39682.0,1,2018.0,,2018.0,1,24990.0,,24990.0,1,0.0,0.0,0.0
alfa-romeo,sedan,gas,other,rwd,silver,8573.0,0.0,8573.0,7,2019.0,0.0,2019.0,7,35590.0,0.0,35590.0,7,0.0,0.0,0.0
alfa-romeo,sedan,gas,other,rwd,white,12245.139534883721,4498.200685678427,14017.0,43,2018.6744186046512,0.9186151645808817,2018.0,43,30357.441860465115,4096.672338922373,26990.0,43,0.3673458087483641,0.00045505860485211234,0.1349478772866406
alfa-romeo,sedan,other,other,rwd,black,8130.7,7172.152872501437,2498.0,50,2019.18,1.137307956428294,2020.0,50,32958.0,2377.568643185981,34590.0,50,0.8821076749236151,0.0005632523878150011,0.07213934835809153
alfa-romeo,sedan,other,other,rwd,red,15027.444444444445,4042.199710149417,17703.0,18,2017.6666666666667,0.9701425001453557,2017.0,18,30190.0,848.5281374238571,29990.0,18,0.26898783256815123,0.00048082397165637983,0.028106264903075755
alfa-romeo,sedan,other,other,rwd,white,36743.0,,36743.0,1,2018.0,,2018.0,1,27990.0,,27990.0,1,0.0,0.0,0.0
alfa-romeo,wagon,gas,automatic,4wd,black,23584.0,11474.928845095294,23584.0,2,2018.0,0.0,2018.0,2,29449.0,2052.023879003361,29449.0,2,0.4865556667696444,0.0,0.06968059625126018
alfa-romeo,wagon,gas,automatic,4wd,grey,10811.0,,10811.0,1,2018.0,,2018.0,1,27399.0,,27399.0,1,0.0,0.0,0.0
alfa-romeo,wagon,gas,automatic,4wd,red,27555.0,,27555.0,1,2018.0,,2018.0,1,27995.0,,27995.0,1,0.0,0.0,0.0
aston-martin,convertible,gas,automatic,rwd,black,34860.5,403.75797205751866,34860.5,2,2002.5,7.7781745930520225,2002.5,2,37700.0,6788.2250993908565,37700.0,2,0.011582105020223997,0.003884232006517864,0.1800590212040015
aston-martin,convertible,gas,automatic,rwd,silver,39648.0,,39648.0,1,2006.0,,2006.0,1,42995.0,,42995.0,1,0.0,0.0,0.0
aston-martin,coupe,gas,automatic,rwd,black,24586.0,,24586.0,1,2015.0,,2015.0,1,92995.0,,92995.0,1,0.0,0.0,0.0
aston-martin,coupe,gas,automatic,rwd,blue,8222.0,0.0,8222.0,2,2011.0,0.0,2011.0,2,69470.0,735.3910524340095,69470.0,2,0.0,0.0,0.010585735604347337
aston-martin,coupe,gas,manual,rwd,black,44230.0,,44230.0,1,2007.0,,2007.0,1,0.0,,0.0,1,0.0,0.0,0.0
aston-martin,coupe,other,automatic,rwd,silver,34445.0,,34445.0,1,2014.0,,2014.0,1,0.0,,0.0,1,0.0,0.0,0.0
aston-martin,sedan,gas,automatic,rwd,green,29921.0,0.0,29921.0,2,2014.0,0.0,2014.0,2,74991.0,0.0,74991.0,2,0.0,0.0,0.0
aston-martin,sedan,gas,automatic,rwd,grey,29970.0,,29970.0,1,2010.0,,2010.0,1,52000.0,,52000.0,1,0.0,0.0,0.0
audi,SUV,diesel,automatic,4wd,black,103865.16666666667,6390.735494969783,104875.0,6,2013.8333333333333,1.8348478592697564,2015.0,6,19906.333333333332,2842.319874093461,18999.5,6,0.061529150725570005,0.000911122002451257,0.1427847020593175
audi,SUV,diesel,automatic,4wd,blue,88500.0,31819.80515339464,88500.0,2,2015.0,0.0,2015.0,2,22697.0,3821.2050455321028,22697.0,2,0.3595458209423123,0.0,0.16835727389223698
audi,SUV,diesel,automatic,4wd,grey,95323.09090909091,26180.240019734523,109127.0,11,2012.909090909091,1.375103301904653,2013.0,11,20081.272727272728,3856.249345955448,20507.0,11,0.2746474098778697,0.0006831422780666237,0.19203211859765285
audi,SUV,diesel,automatic,4wd,silver,103291.8,25982.901939544783,110042.0,5,2012.2,1.7888543819998048,2012.0,5,17957.6,3119.137028089661,17995.0,5,0.25154854441054164,0.000889004264983503,0.17369453758239747
audi,SUV,diesel,automatic,4wd,white,126825.125,34672.73293212034,150339.0,8,2010.75,2.434865792722737,2009.0,8,12611.875,6373.212879758081,12000.0,8,0.2733900946844747,0.0012109241788997823,0.5053342884985841
audi,SUV,diesel,other,4wd,grey,121152.0,0.0,121152.0,2,2011.0,0.0,2011.0,2,15814.0,0.0,15814.0,2,0.0,0.0,0.0
audi,SUV,electric,automatic,4wd,black,831.0,,831.0,1,2021.0,,2021.0,1,79995.0,,79995.0,1,0.0,0.0,0.0
audi,SUV,gas,automatic,4wd,black,79884.80239520958,44695.86454176064,76819.0,167,2014.7245508982037,3.227637934224014,2015.0,167,21211.08982035928,12520.48275697816,18988.0,167,0.5595039757454654,0.0016020244220407546,0.5902800310128564
audi,SUV,gas,automatic,4wd,blue,89466.9298245614,48974.92757482417,102999.0,57,2013.2456140350878,3.4809722664507614,2012.0,57,16269.122807017544,11648.31395382147,12800.0,57,0.5474081615504264,0.0017290350676457966,0.7159767672782623
audi,SUV,gas,automatic,4wd,brown,96895.33333333333,32409.19918402798,89869.0,9,2013.6666666666667,2.179449471770314,2014.0,9,18740.666666666668,8144.279173137424,15990.0,9,0.33447636815011367,0.0010823288222663369,0.4345778791115981
audi,SUV,gas,automatic,4wd,custom,62791.72727272727,29119.65240208375,59214.0,11,2015.8181818181818,2.182575626097831,2016.0,11,25085.636363636364,8908.132860175889,23295.0,11,0.463749822896359,0.0010827244469683477,0.3551089049942915
audi,SUV,gas,automatic,4wd,green,82845.33333333333,35376.09256734459,66000.0,3,2013.0,8.660254037844387,2018.0,3,22939.0,16471.430205055054,31500.0,3,0.42701370305321473,0.004302162959684246,0.7180535422230723
audi,SUV,gas,automatic,4wd,grey,87872.32653061225,102695.46358793927,80000.0,98,2014.561224489796,3.330788354502088,2015.0,98,22413.73469387755,13050.858968097684,19547.0,98,1.16868947986899,0.0016533567280118963,0.5822706097999191
audi,SUV,gas,automatic,4wd,orange,20300.0,,20300.0,1,2019.0,,2019.0,1,62999.0,,62999.0,1,0.0,0.0,0.0
audi,SUV,gas,automatic,4wd,red,82136.2,61498.84252731917,85834.0,5,2013.8,4.816637831516887,2011.0,5,20374.0,15095.026548502656,14900.0,5,0.7487422418777491,0.002391815389570408,0.740896561720951
audi,SUV,gas,automatic,4wd,silver,85465.94117647059,47247.25420864656,94607.0,51,2014.2549019607843,3.199019457614505,2015.0,51,18535.43137254902,14977.137618723948,15000.0,51,0.5528196794918592,0.0015881899825590132,0.808027464680703
audi,SUV,gas,automatic,4wd,white,66457.9375,41925.751724689,55018.5,96,2015.7291666666667,2.564860380591844,2016.0,96,23536.166666666668,13214.238636821916,23696.5,96,0.630861463684289,0.001272423112690905,0.5614439608611675
audi,SUV,gas,automatic,4wd,yellow,211591.0,,211591.0,1,2007.0,,2007.0,1,4995.0,,4995.0,1,0.0,0.0,0.0
audi,SUV,gas,automatic,fwd,black,55911.333333333336,41441.4515811345,34634.5,12,2017.0833333333333,1.0836246694508342,2017.0,12,19669.416666666668,10725.388651218984,22191.5,12,0.7411994869460186,0.0005372235502338364,0.5452824978483
audi,SUV,gas,automatic,fwd,blue,30258.0,,30258.0,1,2018.0,,2018.0,1,32891.0,,32891.0,1,0.0,0.0,0.0
audi,SUV,gas,automatic,fwd,custom,63954.0,,63954.0,1,2015.0,,2015.0,1,15900.0,,15900.0,1,0.0,0.0,0.0
audi,SUV,gas,automatic,fwd,grey,32013.25,41324.5,11351.0,4,2016.5,3.0,2018.0,4,25468.25,8645.5,29791.0,4,1.29085612988372,0.0014877262583684603,0.3394618790062136
audi,SUV,gas,automatic,fwd,red,30972.0,0.0,30972.0,2,2018.0,0.0,2018.0,2,30495.0,0.0,30495.0,2,0.0,0.0,0.0
audi,SUV,gas,automatic,fwd,white,81973.0,47117.018639765396,75825.0,5,2015.6,2.7018512172212614,2016.0,5,18200.0,15502.193409321148,13999.0,5,0.5747870474395886,0.0013404699430548033,0.8517688686440191
audi,SUV,gas,automatic,rwd,grey,113403.0,6325.836308346905,110574.0,5,2010.2,1.7888543819998286,2011.0,5,10981.4,9.83869910099905,10977.0,5,0.055781913250503995,0.0008898887583324189,0.000895942147722426
audi,SUV,gas,automatic,rwd,white,0.0,,0.0,1,2018.0,,2018.0,1,29999.0,,29999.0,1,0.0,0.0,0.0
audi,SUV,gas,other,4wd,black,26901.25,53533.83333540887,134.5,4,2014.0,0.0,2014.0,4,21725.0,2550.0,23000.0,4,1.9900128557375165,0.0,0.11737629459148446
audi,SUV,gas,other,4wd,blue,93798.0,,93798.0,1,2012.0,,2012.0,1,13995.0,,13995.0,1,0.0,0.0,0.0
audi,SUV,gas,other,4wd,grey,14028.333333333334,17752.366077042614,3779.0,3,2018.6666666666667,0.5773502691896093,2019.0,3,11000.333333333334,19051.40418271927,1.0,3,1.2654650880629166,0.00028600574761704557,1.731893353175898
audi,SUV,gas,other,4wd,silver,38024.0,,38024.0,1,2018.0,,2018.0,1,41900.0,,41900.0,1,0.0,0.0,0.0
audi,SUV,gas,other,4wd,white,80210.0,0.0,80210.0,2,2013.0,0.0,2013.0,2,15995.0,0.0,15995.0,2,0.0,0.0,0.0
audi,SUV,gas,other,fwd,red,11260.0,,11260.0,1,2018.0,,2018.0,1,27590.0,,27590.0,1,0.0,0.0,0.0
audi,SUV,hybrid,automatic,4wd,white,77756.5,48083.0,101798.0,4,2015.5,3.0,2014.0,4,24364.0,14752.0,16988.0,4,0.6183791708731746,0.0014884644008930786,0.605483500246265
audi,SUV,other,automatic,4wd,black,132768.5,5046.62109732839,132768.5,2,2010.5,0.7071067811865476,2010.5,2,14994.5,7070.360705084288,14994.5,2,0.03801068097725281,0.0003517069292148956,0.471530274773036
audi,SUV,other,automatic,4wd,blue,90666.0,0.0,90666.0,2,2016.0,0.0,2016.0,2,19995.0,0.0,19995.0,2,0.0,0.0,0.0
audi,SUV,other,automatic,4wd,white,120480.0,0.0,120480.0,6,2013.0,0.0,2013.0,6,13899.0,0.0,13899.0,6,0.0,0.0,0.0
audi,convertible,gas,automatic,4wd,black,75330.63333333333,31600.610027376035,89714.0,30,2010.7666666666667,3.8298584950300216,2010.5,30,16727.266666666666,25059.43038669768,8497.5,30,0.41949215915317367,0.001904675743098,1.4981186637405004
audi,convertible,gas,automatic,4wd,blue,46424.0,7670.694362311668,46424.0,2,2009.0,5.656854249492381,2009.0,2,17700.0,10182.337649086285,17700.0,2,0.16523122441650154,0.002815756221748323,0.5752733135076997
audi,convertible,gas,automatic,4wd,brown,82500.0,,82500.0,1,2011.0,,2011.0,1,19498.0,,19498.0,1,0.0,0.0,0.0
audi,convertible,gas,automatic,4wd,grey,95225.0,4266.438795998369,93700.0,4,2007.75,2.6299556396766084,2008.5,4,11175.0,1908.5334683992314,10450.0,4,0.04480376787606583,0.0013099019497828954,0.1707859926979178
audi,convertible,gas,automatic,4wd,red,59828.5,24128.604694428563,59828.5,2,2011.5,9.192388155425117,2011.5,2,8450.0,636.3961030678928,8450.0,2,0.4032961664495778,0.004569917054648331,0.07531314829205832
audi,convertible,gas,automatic,4wd,silver,71269.4705882353,30735.59867059215,82984.0,17,2009.5882352941176,4.016510044949062,2008.0,17,19548.41176470588,20840.325624431898,11497.0,17,0.4312589726977119,0.001998673148263737,1.0660879193295147
audi,convertible,gas,automatic,4wd,white,75685.0,8617.405351960648,71455.0,3,2011.0,3.4641016151377544,2013.0,3,17831.0,1259.0365364039283,17995.0,3,0.11385882740253217,0.0017225766360704894,0.07060941822690417
audi,convertible,gas,automatic,fwd,black,46750.0,4596.194077712559,46750.0,2,2010.5,3.5355339059327378,2010.5,2,15000.0,0.0,15000.0,2,0.09831431182272854,0.001758534646074478,0.0
audi,convertible,gas,automatic,fwd,blue,106363.0,26032.527230370855,109870.0,5,2009.0,4.6368092477478395,2012.0,5,11450.0,5650.442460551209,14900.0,5,0.24475172033856563,0.002308018540441931,0.49348842450228897
audi,convertible,gas,automatic,fwd,brown,42560.0,,42560.0,1,2014.0,,2014.0,1,23991.0,,23991.0,1,0.0,0.0,0.0
audi,convertible,gas,automatic,fwd,custom,110000.0,,110000.0,1,2006.0,,2006.0,1,8000.0,,8000.0,1,0.0,0.0,0.0
audi,convertible,gas,automatic,fwd,green,105000.0,0.0,105000.0,2,2005.0,0.0,2005.0,2,8950.0,0.0,8950.0,2,0.0,0.0,0.0
audi,convertible,gas,automatic,fwd,grey,138500.0,,138500.0,1,2008.0,,2008.0,1,8000.0,,8000.0,1,0.0,0.0,0.0
audi,convertible,gas,automatic,fwd,red,93000.0,0.0,93000.0,2,2012.0,0.0,2012.0,2,10900.0,0.0,10900.0,2,0.0,0.0,0.0
audi,convertible,gas,automatic,fwd,silver,109312.27272727272,47307.545926819985,137723.0,11,2006.5454545454545,1.2135597524338166,2006.0,11,7391.727272727273,2678.1849858032247,5995.0,11,0.4327743330783118,0.0006048005290309888,0.3623219427595404
audi,convertible,gas,automatic,rwd,black,33589.0,0.0,33589.0,2,2017.0,0.0,2017.0,2,23900.0,0.0,23900.0,2,0.0,0.0,0.0
audi,convertible,gas,automatic,rwd,red,10328.0,,10328.0,1,2018.0,,2018.0,1,24999.0,,24999.0,1,0.0,0.0,0.0
audi,convertible,gas,automatic,rwd,silver,84666.66666666667,25403.411844343533,70000.0,3,2005.3333333333333,0.5773502691896586,2005.0,3,8633.333333333334,548.4827557301447,8950.0,3,0.3000402973741362,0.00028790738157728985,0.0635308211270438
audi,convertible,gas,automatic,rwd,white,100000.0,,100000.0,1,2004.0,,2004.0,1,4495.0,,4495.0,1,0.0,0.0,0.0
audi,convertible,gas,manual,4wd,black,93783.25,62832.6501291327,122500.0,4,2001.0,0.0,2001.0,4,5525.0,49.99999999999992,5500.0,4,0.6699773160893091,0.0,0.009049773755656094
audi,convertible,gas,manual,4wd,blue,122097.0,50774.50952988123,122097.0,2,2004.0,0.0,2004.0,2,7997.5,7774.63905914609,7997.5,2,0.41585386643309197,0.0,0.9721336741664384
audi,convertible,gas,manual,4wd,grey,114333.33333333333,48221.71018673367,109000.0,3,2002.6666666666667,1.5275252316519405,2003.0,3,7666.333333333333,288.0977843256232,7500.0,3,0.4217642290384869,0.000762745621663752,0.03757960576446235
audi,convertible,gas,manual,4wd,red,131000.0,,131000.0,1,2004.0,,2004.0,1,15000.0,,15000.0,1,0.0,0.0,0.0
audi,convertible,gas,manual,4wd,silver,93883.0,16805.09976167949,93883.0,2,2001.5,0.7071067811865476,2001.5,2,8850.0,1484.9242404917497,8850.0,2,0.17900045547840918,0.0003532884242750675,0.16778804977307907
audi,convertible,gas,manual,fwd,red,195000.0,,195000.0,1,2001.0,,2001.0,1,4900.0,,4900.0,1,0.0,0.0,0.0
audi,convertible,gas,manual,fwd,silver,62607.75,24945.5,50135.0,4,2001.75,0.5,2002.0,4,10121.25,1747.5,10995.0,4,0.3984410875650379,0.00024978144123891593,0.1726565394590589
audi,convertible,other,other,fwd,white,63904.0,0.0,63904.0,4,2012.0,0.0,2012.0,4,19590.0,0.0,19590.0,4,0.0,0.0,0.0
audi,coupe,gas,automatic,4wd,black,89115.07894736843,43871.1489326331,82850.0,38,2012.921052631579,2.7151385306090803,2012.5,38,18489.42105263158,9659.408564602865,15065.5,38,0.4922977059644811,0.0013488549523884515,0.5224289358280394
audi,coupe,gas,automatic,4wd,blue,79307.66666666667,54853.9485786271,78172.5,6,2015.1666666666667,3.3714487489307348,2016.0,6,24849.666666666668,7925.972739460227,26748.0,6,0.6916600990063226,0.0016730371758815986,0.31895690375968394
audi,coupe,gas,automatic,4wd,grey,92648.07407407407,44491.27322981088,114031.0,27,2013.148148148148,3.6342780862196715,2012.0,27,27428.88888888889,28665.162118090495,15888.0,27,0.4802180042538087,0.001805271057454349,1.0450719398153383
audi,coupe,gas,automatic,4wd,orange,153000.0,,153000.0,1,2012.0,,2012.0,1,8500.0,,8500.0,1,0.0,0.0,0.0
audi,coupe,gas,automatic,4wd,red,7165.0,,7165.0,1,2015.0,,2015.0,1,48000.0,,48000.0,1,0.0,0.0,0.0
